#g_name	taxID
gene8182	1457286
gene8183	1457286
gene8159	6329
gene8184	1457286
gene8158	1457286
gene8156	1206794
gene8133	1457286
gene8134	1457286
gene8135	6236
gene8136	1206794
gene8137	6236
gene8138	1206794
gene8139	1206794
gene8140	1206794
gene8141	1206794
gene8142	1457286
gene8143	1457286
gene8144	178035
gene8145	1457286
gene8146	1206794
gene8147	6329
gene8148	6231
gene8149	1206794
gene8150	210409
gene8151	6329
gene8152	1457286
gene8153	33392
gene8154	119089
gene8155	1206794
gene8157	33317
gene8132	6237
gene8185	6689
gene8187	1457286
gene8216	1206794
gene8217	1457286
gene8218	1457286
gene8221	119089
gene8222	6329
gene8223	1206794
gene8224	6231
gene8225	1457286
gene8226	1457286
gene8227	6231
gene8228	1457286
gene8229	1457286
gene8230	1457286
gene8231	1206794
gene8232	33283
gene8233	1206794
gene8234	6231
gene8235	1206794
gene8236	34508
gene8237	1206794
gene8238	1457286
gene8239	1206794
gene8240	51028
gene8215	1457286
gene8186	33213
gene8214	33213
gene8212	119089
gene8188	1457286
gene8189	1206794
gene8190	1206794
gene8191	6329
gene8192	1457286
gene8194	6231
gene8195	1457286
gene8196	6231
gene8197	6231
gene8198	44578
gene8199	1206794
gene8200	6333
gene8201	6656
gene8202	1457286
gene8203	1206794
gene8204	1457286
gene8205	241478
gene8206	1206794
gene8207	36086
gene8208	1457286
gene8209	6231
gene8210	1457286
gene8211	1457286
gene8213	6231
gene8131	1457286
gene8129	6329
gene8128	1457286
gene8045	1457286
gene8046	6231
gene8047	6231
gene8048	1206794
gene8049	59560
gene8050	1457286
gene8051	6231
gene8052	1206794
gene8053	6231
gene8054	6231
gene8055	1457286
gene8057	1206794
gene8058	1457286
gene8059	1457286
gene8060	1206794
gene8061	1206794
gene8062	1206794
gene8063	6231
gene8064	6231
gene8065	210409
gene8066	6329
gene8067	6329
gene8068	6236
gene8044	1206794
gene8069	6329
gene8043	6231
gene8041	6231
gene8017	241478
gene8018	6231
gene8019	6333
gene8020	1457286
gene8021	1457286
gene8022	1457286
gene8023	1206794
gene8024	1206794
gene8025	1206794
gene8026	6231
gene8027	1206794
gene8028	1206794
gene8029	1206794
gene8030	1457286
gene8031	1457286
gene8032	1457286
gene8033	6231
gene8034	1206794
gene8035	6231
gene8036	1206794
gene8037	1206794
gene8038	1206794
gene8039	34765
gene8042	1457286
gene8070	6231
gene8071	1457286
gene8072	1457286
gene8105	6236
gene8106	6324
gene8107	6448
gene8108	6236
gene8109	1206794
gene8110	241478
gene8111	6656
gene8112	6231
gene8113	1206795
gene8114	1457286
gene8115	1206794
gene8116	1206794
gene8117	1457286
gene8118	1457286
gene8119	1457286
gene8120	1457286
gene8121	1206794
gene8122	1206794
gene8123	1206794
gene8124	1206794
gene8125	1206794
gene8126	1206794
gene8127	6231
gene8104	1206794
gene8103	1457286
gene8102	241478
gene8100	1457286
gene8073	1206794
gene8074	6236
gene8075	1206794
gene8076	1206794
gene8079	1206794
gene8080	1206794
gene8081	44578
gene8082	1206794
gene8083	197562
gene8084	48498
gene8085	6231
gene8242	7054
gene8086	33317
gene8088	6231
gene8089	1206794
gene8091	1206794
gene8092	151771
gene8093	151771
gene8094	6101
gene8095	6231
gene8096	6101
gene8097	119089
gene8098	36086
gene8099	6231
gene8087	6274
gene8243	1206794
gene8244	1457286
gene8245	1206794
gene8387	1457286
gene8388	6231
gene8389	39272
gene8390	1206794
gene8391	74971
gene8392	1206794
gene8393	6072
gene8395	1206794
gene8396	1206794
gene8397	1457286
gene8398	6125
gene8399	104777
gene8400	1457286
gene8401	6101
gene8402	1457286
gene8403	249248
gene8404	249248
gene8405	33213
gene8406	1206794
gene8407	1206794
gene8408	1489872
gene8409	1206794
gene8410	1206794
gene8386	44578
gene8411	231623
gene8385	6231
gene8383	48498
gene8359	33213
gene8361	1206794
gene8362	6125
gene8363	1457286
gene8364	1457286
gene8365	6125
gene8366	44578
gene8367	6239
gene8368	1206794
gene8369	46731
gene8370	1206794
gene8371	1457286
gene8372	1206794
gene8373	231623
gene8374	6101
gene8375	9157
gene8376	1457286
gene8377	1206794
gene8378	1457286
gene8379	6101
gene8380	7400
gene8381	6231
gene8382	6125
gene8384	33317
gene8412	1206794
gene8413	6231
gene8414	1206794
gene8447	1206794
gene8448	7399
gene8449	1206794
gene8450	33213
gene8452	1206794
gene8453	1206794
gene8456	6231
gene8458	33392
gene8459	119089
gene8460	8287
gene8461	1457286
gene8462	1457286
gene8463	103827
gene8464	1457286
gene8465	6231
gene8466	1457286
gene8467	6186
gene8468	8355
gene8469	1457286
gene8470	1457286
gene8471	119089
gene8472	1206794
gene8473	1206794
gene8446	7400
gene8445	1457286
gene8444	37572
gene8442	7090
gene8415	6231
gene8416	1206794
gene8417	44578
gene8418	6236
gene8419	1206794
gene8420	1206794
gene8421	1457286
gene8422	1457286
gene8423	286710
gene8425	1457286
gene8426	6231
gene8358	6231
gene8427	33213
gene8429	6329
gene8430	88770
gene8431	1457286
gene8432	6668
gene8435	2072580
gene8436	33317
gene8437	2697495
gene8438	33317
gene8439	1206794
gene8440	44578
gene8441	1457286
gene8428	1206794
gene8016	33317
gene8357	1206794
gene8355	33213
gene8273	1206794
gene8274	6231
gene8275	1457286
gene8276	33392
gene8277	1206794
gene8278	6236
gene8279	33317
gene8280	6657
gene8281	6854
gene8282	2585208
gene8283	182803
gene8284	6656
gene8286	1206794
gene8287	6656
gene8288	2585208
gene8289	33317
gene8291	1206794
gene8292	1457286
gene8293	33317
gene8294	2697495
gene8295	1457286
gene8296	44542
gene8297	33213
gene8272	1206794
gene8298	1457286
gene8271	1457286
gene8269	1457286
gene8246	1457286
gene8247	1457286
gene8248	6127
gene8249	1206794
gene8250	6274
gene8251	1457286
gene8252	1206794
gene8253	456900
gene8254	1457286
gene8255	1206794
gene8256	1457286
gene8257	1457286
gene8258	1206794
gene8259	6231
gene8260	1457286
gene8261	1206794
gene8262	1457286
gene8263	1206794
gene8264	1206794
gene8265	119089
gene8266	6274
gene8267	1457286
gene8268	1457286
gene8270	1457286
gene8299	1206794
gene8300	33317
gene8301	6324
gene8330	1457286
gene8331	1206794
gene8332	1457286
gene8333	35525
gene8334	6329
gene8335	1457286
gene8336	241478
gene8337	6231
gene8338	1206794
gene8339	6231
gene8340	1206794
gene8341	6231
gene8342	7776
gene8343	6231
gene8344	6231
gene8345	1206794
gene8346	6329
gene8347	1457286
gene8350	1206794
gene8351	1206794
gene8352	6854
gene8353	1206794
gene8354	6231
gene8329	6231
gene8328	1206794
gene8327	1206794
gene8326	1206794
gene8302	6236
gene8303	6236
gene8304	33317
gene8305	1206794
gene8306	1206794
gene8307	1457286
gene8308	1457286
gene8309	6231
gene8310	1206794
gene8311	44578
gene8312	1457286
gene8356	1206794
gene8313	1457286
gene8315	1457286
gene8316	6231
gene8317	33317
gene8318	1206794
gene8319	1206794
gene8320	1206794
gene8321	1206794
gene8322	33317
gene8323	6448
gene8324	1457286
gene8325	33317
gene8314	6448
gene8474	1206794
gene8015	1457286
gene8013	1206794
gene7703	166010
gene7704	33317
gene7705	186634
gene7706	1489341
gene7707	1206794
gene7708	1457286
gene7709	1206794
gene7710	6231
gene7711	1206794
gene7712	1457286
gene7713	1457286
gene7714	33154
gene7715	1457286
gene7716	6231
gene7717	33317
gene7718	1457286
gene7719	1457286
gene7720	6231
gene7721	33213
gene7722	1206794
gene7723	1457286
gene7725	1206794
gene7726	1206794
gene7702	166010
gene7728	319348
gene7701	33317
gene7699	1206794
gene7676	1206794
gene7677	1206794
gene7678	6231
gene7679	1206794
gene7680	33317
gene7681	1206794
gene7682	39272
gene7683	1206794
gene7684	33317
gene7685	1206794
gene7686	104777
gene7687	1206794
gene7688	623744
gene7689	6231
gene7690	1457286
gene7691	1206794
gene7692	1206794
gene7693	1206794
gene7694	6333
gene7695	1206794
gene7696	6231
gene7697	1457286
gene7698	6231
gene7700	33317
gene7675	6231
gene7729	33317
gene7731	241478
gene7759	1206794
gene7760	33386
gene7761	1206794
gene7762	241478
gene7763	1457286
gene7764	1457286
gene7765	6231
gene7766	44578
gene7767	33317
gene7768	44578
gene7769	1457286
gene7770	1457286
gene7771	6231
gene7772	1457286
gene7773	1457286
gene7774	1457286
gene7775	1206794
gene7776	6231
gene7777	6231
gene7778	1457286
gene7779	1457286
gene7780	1206794
gene7781	1206794
gene7758	1206794
gene7730	241478
gene7757	33317
gene7755	133894
gene7732	1457286
gene7733	1457286
gene7734	1206794
gene7735	241478
gene7736	1457286
gene7737	1457286
gene7738	7215
gene7739	1206794
gene7740	1206794
gene7741	6231
gene7742	588596
gene7743	6281
gene7744	211225
gene7745	1206794
gene7746	1206794
gene7747	1234261
gene7748	33317
gene7749	33317
gene7750	1206794
gene7751	33213
gene7752	337687
gene7753	1206794
gene7754	1457286
gene7756	1457286
gene7674	1206794
gene7673	44578
gene7672	6231
gene7588	6329
gene7589	1457286
gene7590	36087
gene7591	6236
gene7592	6236
gene7593	69355
gene7594	33317
gene7595	33317
gene7596	1206794
gene7597	1206794
gene7598	1457286
gene7599	6231
gene7600	31246
gene7601	51028
gene7602	241478
gene7603	33317
gene7604	1457286
gene7605	33317
gene7606	1457286
gene7607	1206794
gene7608	1234261
gene7609	1457286
gene7610	1457286
gene7587	1457286
gene7611	6231
gene7586	1457286
gene7584	1457286
gene7561	6231
gene7562	6231
gene7563	1457286
gene7564	1206794
gene7565	33213
gene7566	33154
gene7567	1206794
gene7568	1206794
gene7569	241478
gene7570	1206794
gene7571	1457286
gene7572	1457286
gene7573	1457286
gene7574	6656
gene7575	6329
gene7576	1457286
gene7577	1457286
gene7578	1206794
gene7579	1206794
gene7580	7496
gene7581	6231
gene7582	6329
gene7583	6231
gene7585	1457286
gene7612	119089
gene7613	6973
gene7614	6125
gene7645	230148
gene7646	6231
gene7647	1457286
gene7648	1457286
gene7649	1457286
gene7650	1457286
gene7652	1457286
gene7653	1206794
gene7654	33213
gene7656	6231
gene7657	1206794
gene7658	1457286
gene7659	6548
gene7660	6329
gene7661	1457286
gene7662	6329
gene7664	1234261
gene7665	1457286
gene7666	119089
gene7667	6231
gene7669	6231
gene7670	1457286
gene7671	104777
gene7644	1457286
gene7643	1457286
gene7642	1206794
gene7641	1457286
gene7616	44578
gene7617	392030
gene7618	6231
gene7619	6231
gene7620	1457286
gene7621	6231
gene7622	1457286
gene7623	6237
gene7624	1457286
gene7625	1457286
gene7626	6236
gene7782	1457286
gene7627	1457286
gene7629	6231
gene7631	1457286
gene7632	1457286
gene7633	6329
gene7634	1206794
gene7635	6231
gene7636	1457286
gene7637	6231
gene7638	6231
gene7639	241478
gene7640	1457286
gene7628	119089
gene7783	1457286
gene7784	1457286
gene7785	1206794
gene7929	44578
gene7930	44578
gene7931	1206794
gene7932	33154
gene7933	1457286
gene7934	418781
gene7935	6274
gene7936	1457286
gene7937	1457286
gene7938	10195
gene7939	1206794
gene7941	6329
gene7942	1457286
gene7943	1457286
gene7944	1457286
gene7946	1457286
gene7947	1457286
gene7948	1457286
gene7949	33154
gene7950	1457286
gene7951	119089
gene7952	37567
gene7954	119089
gene7928	1457286
gene7955	6656
gene7927	1457286
gene7925	1457286
gene7902	6231
gene7903	1457286
gene7904	1457286
gene7905	1457286
gene7906	6231
gene7907	1457286
gene7908	1206794
gene7909	1457286
gene7910	1457286
gene7911	33317
gene7912	33317
gene7913	6231
gene7914	6231
gene7915	33317
gene7916	33317
gene7917	231623
gene7918	6231
gene7919	1206794
gene7920	40348
gene7921	1457286
gene7922	6231
gene7923	1457286
gene7924	1457286
gene7926	13347
gene7956	6656
gene7957	1206794
gene7958	1206794
gene7987	33317
gene7988	1206794
gene7989	1206794
gene7991	6231
gene7992	33317
gene7994	6231
gene7995	6231
gene7996	1457286
gene7997	1206794
gene7998	6231
gene8000	6072
gene8001	1206794
gene8002	1206794
gene8003	33317
gene8004	6329
gene8005	1206794
gene8006	6960
gene8007	6231
gene8008	1457286
gene8009	1206794
gene8010	1206794
gene8011	1206794
gene8012	6231
gene7986	44578
gene7985	33317
gene7984	6231
gene7983	6231
gene7959	1206794
gene7960	1206794
gene7961	6333
gene7962	1457286
gene7963	400682
gene7964	33317
gene7965	1206794
gene7966	6231
gene7967	1457286
gene7968	1206794
gene7969	6231
gene7901	6231
gene7970	1206794
gene7972	33317
gene7973	33317
gene7974	1457286
gene7975	1457286
gene7976	6231
gene7977	1206794
gene7978	1206794
gene7979	6231
gene7980	6231
gene7981	2652724
gene7982	1206794
gene7971	1457286
gene8014	6308
gene7900	6236
gene7898	6231
gene7814	6231
gene7815	2652724
gene7816	1206795
gene7817	1206794
gene7818	1457286
gene7819	1457286
gene7820	1457286
gene7821	202257
gene7822	119089
gene7823	1206794
gene7824	6329
gene7825	1457286
gene7826	1457286
gene7827	1457286
gene7828	1457286
gene7829	1457286
gene7830	6329
gene7831	1457286
gene7832	1206794
gene7833	1457286
gene7834	1457286
gene7835	1206794
gene7836	1206794
gene7813	1457286
gene7837	1457286
gene7812	1206794
gene7810	1457286
gene7787	1206794
gene7788	1457286
gene7789	1457286
gene7790	1457286
gene7791	1457286
gene7792	1206794
gene7793	6329
gene7794	68888
gene7795	1206794
gene7796	74971
gene7797	1206794
gene7798	6231
gene7799	1206794
gene7800	33154
gene7801	44578
gene7802	1457286
gene7803	1457286
gene7804	1457286
gene7805	1206794
gene7806	1457286
gene7807	6333
gene7808	1457286
gene7809	1206794
gene7811	1206794
gene7838	6656
gene7839	1457286
gene7840	68888
gene7872	33154
gene7873	33213
gene7874	1457286
gene7875	6329
gene7876	1206794
gene7877	1206794
gene7880	33317
gene7881	1206794
gene7882	6231
gene7883	7711
gene7885	33511
gene7886	933632
gene7887	6231
gene7888	7711
gene7889	7897
gene7890	1206794
gene7891	6231
gene7892	6231
gene7893	6231
gene7894	6231
gene7895	33317
gene7896	1206794
gene7897	34508
gene7870	71528
gene7869	33317
gene7868	186625
gene7867	1206794
gene7841	6231
gene7842	1206794
gene7843	33317
gene7844	1206794
gene7845	1206794
gene7846	1457286
gene7847	1457286
gene7848	6231
gene7849	1457286
gene7850	1457286
gene7851	6333
gene7899	6231
gene7852	1457286
gene7854	1457286
gene7855	6850
gene7856	1457286
gene7858	1206794
gene7859	6236
gene7860	6236
gene7861	1457286
gene7862	33317
gene7863	1457286
gene7864	230148
gene7865	1206794
gene7853	245042
gene8475	6231
gene8476	1206794
gene8477	1457286
gene9113	1457286
gene9114	1457286
gene9115	6333
gene9117	33511
gene9118	1206794
gene9119	1457286
gene9120	1457286
gene9123	1206794
gene9124	241478
gene9125	33154
gene9126	53468
gene9128	6072
gene9129	1206794
gene9130	1206794
gene9131	6231
gene9132	6231
gene9133	6274
gene9134	36086
gene9135	1457286
gene9136	45264
gene9137	33317
gene9138	1206794
gene9139	182803
gene9112	6231
gene9140	44578
gene9111	1457286
gene9109	1206794
gene9086	1457286
gene9087	1457286
gene9088	1206794
gene9089	6231
gene9090	241478
gene9091	1457286
gene9092	1206794
gene9093	1206794
gene9094	1457286
gene9095	41665
gene9096	1457286
gene9097	1206794
gene9098	6329
gene9099	6231
gene9100	1206794
gene9101	1206794
gene9102	6274
gene9103	241478
gene9104	1457286
gene9105	1206794
gene9106	1457286
gene9107	1457286
gene9108	1206794
gene9110	33154
gene9085	1457286
gene9141	1457286
gene9144	7776
gene9173	1206794
gene9174	1457286
gene9176	6329
gene9177	6656
gene9178	1457286
gene9179	1457286
gene9180	1206794
gene9181	1457286
gene9182	6274
gene9184	1206794
gene9185	1457286
gene9186	6231
gene9187	1206794
gene9188	1457286
gene9189	33317
gene9190	1457286
gene9191	1457286
gene9192	1457286
gene9193	1457286
gene9194	1457286
gene9195	6333
gene9196	44578
gene9197	1206794
gene9172	33317
gene9143	1457286
gene9171	6329
gene9169	1206794
gene9145	1457286
gene9146	1457286
gene9147	6656
gene9148	6656
gene9149	1457286
gene9150	1457286
gene9151	1206794
gene9152	1206794
gene9153	1457286
gene9154	1206794
gene9155	1457286
gene9156	1457286
gene9157	188477
gene9158	119089
gene9159	1206794
gene9160	1457286
gene9161	1457286
gene9162	1206794
gene9163	33317
gene9164	241478
gene9165	1457286
gene9166	1457286
gene9167	1206794
gene9170	33317
gene9084	1457286
gene9083	1457286
gene9082	1206794
gene8998	1457286
gene8999	2598192
gene9000	33317
gene9001	33213
gene9002	1206794
gene9005	33317
gene9006	1206794
gene9007	133894
gene9008	33317
gene9009	6231
gene9010	231623
gene9011	1206794
gene9012	392033
gene9013	392033
gene9014	6454
gene9015	1457286
gene9018	6236
gene9019	32523
gene9020	1206794
gene9021	1206794
gene9022	44578
gene9023	1206794
gene9024	6231
gene8997	6231
gene9025	33213
gene8996	1457286
gene8993	6231
gene8969	1206794
gene8970	6326
gene8971	33317
gene8973	1457286
gene8974	1206794
gene8975	33317
gene8976	1206794
gene8977	1206794
gene8978	1206794
gene8979	6231
gene8980	6231
gene8981	7711
gene8982	1206795
gene8983	1206794
gene8984	33340
gene8985	1457286
gene8986	6072
gene8987	6231
gene8988	33317
gene8989	1457286
gene8990	1457286
gene8991	1457286
gene8992	6231
gene8995	1206794
gene9026	1206794
gene9027	1206794
gene9028	400682
gene9059	1457286
gene9060	1457286
gene9061	6329
gene9062	6329
gene9063	1457286
gene9064	1457286
gene9065	1457286
gene9066	1206794
gene9067	33317
gene9068	6231
gene9069	6333
gene9070	1457286
gene9071	1457286
gene9072	6236
gene9073	1457286
gene9074	33317
gene9075	6231
gene9076	6231
gene9077	1206794
gene9078	4751
gene9079	6329
gene9080	6231
gene9081	33317
gene9058	6236
gene9057	6231
gene9056	241478
gene9055	1457286
gene9029	33213
gene9030	400682
gene9031	6231
gene9032	33213
gene9033	1206794
gene9034	1206794
gene9035	1457286
gene9036	6656
gene9037	117571
gene9038	1206794
gene9040	1206794
gene9198	1206794
gene9041	6072
gene9043	1457286
gene9044	33317
gene9045	1206794
gene9046	1206794
gene9047	33317
gene9048	6231
gene9049	33317
gene9050	104781
gene9052	104781
gene9053	33317
gene9054	6231
gene9042	456900
gene9199	84645
gene9200	1594786
gene9201	1457286
gene9356	119089
gene9357	33317
gene9358	33317
gene9359	33317
gene9360	10195
gene9361	33317
gene9362	33317
gene9363	36086
gene9364	1457286
gene9365	1457286
gene9366	1457286
gene9367	6300
gene9368	1457286
gene9370	1457286
gene9371	1206794
gene9372	119089
gene9373	1457286
gene9374	6231
gene9375	1457286
gene9376	241478
gene9378	33317
gene9379	4892
gene9380	6329
gene9355	1457286
gene9381	6329
gene9354	407821
gene9352	1206794
gene9328	6231
gene9329	1206794
gene9330	1457286
gene9331	1457286
gene9332	1457286
gene9333	1457286
gene9334	241478
gene9335	6265
gene9336	1457286
gene9337	1457286
gene9339	1206794
gene9340	119089
gene9341	6231
gene9342	1457286
gene9343	1206794
gene9344	1206794
gene9345	1206794
gene9346	6329
gene9347	6236
gene9348	44578
gene9349	1206794
gene9350	6231
gene9351	1457286
gene9353	6231
gene9382	1457286
gene9383	1457286
gene9384	6231
gene9414	6231
gene9415	1206794
gene9416	6231
gene9417	1206794
gene9418	1457286
gene9419	1457286
gene9420	1457286
gene9421	1457286
gene9422	6231
gene9423	6231
gene9424	33317
gene9425	2785011
gene9426	1457286
gene9427	6656
gene9428	1457286
gene9429	1457286
gene9430	1206794
gene9431	1206794
gene9432	1206794
gene9433	1457286
gene9434	241478
gene9435	1457286
gene9436	1457286
gene9413	6231
gene9412	1457286
gene9411	1457286
gene9410	1457286
gene9385	6231
gene9386	1206794
gene9387	1206794
gene9388	1206794
gene9389	6329
gene9390	1457286
gene9391	33317
gene9392	1457286
gene9393	83137
gene9394	1457286
gene9395	1457286
gene9327	1457286
gene9396	171631
gene9399	1206794
gene9400	6329
gene9401	1457286
gene9402	1457286
gene9403	1206794
gene9404	1457286
gene9405	1206794
gene9406	1457286
gene9407	1457286
gene9408	119089
gene9409	1457286
gene9398	119089
gene8968	33213
gene9326	6329
gene9324	119089
gene9230	1206794
gene9232	6125
gene9233	6101
gene9234	6101
gene9235	1206794
gene9237	68888
gene9239	6231
gene9240	6231
gene9241	6231
gene9242	1206794
gene9243	6125
gene9244	48498
gene9245	33317
gene9246	1206794
gene9247	1457286
gene9248	6231
gene9250	1457286
gene9251	1457286
gene9252	1457286
gene9253	1206794
gene9254	4892
gene9255	33317
gene9256	197562
gene9229	216307
gene9257	6231
gene9228	231623
gene9226	6231
gene9202	1206794
gene9203	1457286
gene9204	1457286
gene9205	1206794
gene9206	1457286
gene9207	1457286
gene9208	1457286
gene9209	6231
gene9210	1457286
gene9211	1206794
gene9212	1206794
gene9213	1206794
gene9214	1206794
gene9215	33317
gene9216	8153
gene9217	1457286
gene9218	6231
gene9219	1206794
gene9220	1206794
gene9221	33154
gene9222	1457286
gene9224	33317
gene9225	33317
gene9227	2585208
gene9258	1206794
gene9259	1457286
gene9260	1206794
gene9297	7711
gene9299	1206794
gene9300	197562
gene9302	53326
gene9303	1206794
gene9304	1206794
gene9305	1564500
gene9306	6231
gene9307	1457286
gene9309	1457286
gene9310	7897
gene9311	1457286
gene9312	178035
gene9313	33317
gene9314	1206794
gene9316	1457286
gene9317	230148
gene9318	1457286
gene9319	1206794
gene9320	1457286
gene9321	1457286
gene9322	33213
gene9323	1457286
gene9296	33213
gene9295	1206794
gene9292	1206794
gene9291	6231
gene9261	1206794
gene9262	6656
gene9263	1457286
gene9264	186634
gene9265	1206794
gene9266	1206794
gene9267	33392
gene9269	33392
gene9272	6274
gene9274	2585209
gene9276	33154
gene9325	68888
gene9277	1206794
gene9279	1206794
gene9280	1206794
gene9281	1457286
gene9282	48498
gene9283	1457286
gene9285	6231
gene9286	1206794
gene9287	53326
gene9288	1457286
gene9289	1457286
gene9290	1457286
gene9278	6231
gene8965	1206794
gene8964	6231
gene8963	6231
gene8637	1206794
gene8638	1457286
gene8639	6231
gene8640	1457286
gene8641	6329
gene8643	6329
gene8644	33317
gene8645	1206794
gene8646	1457286
gene8647	1457286
gene8648	2340872
gene8649	241478
gene8650	1457286
gene8651	1457286
gene8652	1457286
gene8653	400682
gene8654	7897
gene8655	1457286
gene8656	1457286
gene8657	1457286
gene8658	1457286
gene8659	1206794
gene8660	1457286
gene8635	1457286
gene8661	1206794
gene8634	119089
gene8632	6656
gene8605	1206794
gene8606	6102
gene8607	33213
gene8608	2697495
gene8610	1206794
gene8613	1206794
gene8614	6656
gene8615	1457286
gene8616	6231
gene8617	1206794
gene8618	1457286
gene8619	6854
gene8620	1206794
gene8622	6231
gene8623	6329
gene8624	1457286
gene8625	1457286
gene8626	1206794
gene8627	6333
gene8628	41084
gene8629	1206794
gene8630	1457286
gene8631	1457286
gene8633	119089
gene8662	6333
gene8663	1457286
gene8664	44578
gene8696	44578
gene8697	1206794
gene8698	2072580
gene8699	2038154
gene8700	33154
gene8701	1457286
gene8702	1457286
gene8703	6231
gene8704	1206794
gene8705	1206794
gene8706	1457286
gene8707	33154
gene8708	6231
gene8709	6231
gene8710	1457286
gene8711	1206794
gene8712	1206794
gene8713	1206794
gene8714	2897299
gene8715	33317
gene8716	1206794
gene8717	33317
gene8718	6231
gene8693	33213
gene8692	6231
gene8691	1206794
gene8690	1206794
gene8665	33317
gene8666	6231
gene8667	1206794
gene8668	1206794
gene8669	6231
gene8670	6231
gene8671	119089
gene8672	121402
gene8673	6231
gene8674	1206794
gene8676	1564500
gene8603	33154
gene8677	33317
gene8679	33256
gene8680	1457286
gene8681	6329
gene8682	6231
gene8683	1206794
gene8684	33392
gene8685	1457286
gene8686	6231
gene8687	6231
gene8688	6231
gene8689	33317
gene8678	33213
gene8719	6237
gene8602	6656
gene8600	33154
gene8506	119089
gene8507	6231
gene8508	1457286
gene8509	33317
gene8510	1457286
gene8511	119089
gene8513	6335
gene8514	1457286
gene8515	119089
gene8516	1457286
gene8517	1437010
gene8518	6231
gene8519	1457286
gene8520	6231
gene8521	1206794
gene8522	6231
gene8523	1206794
gene8524	1206794
gene8525	1457286
gene8526	6236
gene8527	6329
gene8529	36086
gene8530	6333
gene8505	119089
gene8531	1206794
gene8504	1206794
gene8502	6231
gene8478	1457286
gene8479	123368
gene8480	1457286
gene8481	1206794
gene8482	1457286
gene8483	1206794
gene8484	6329
gene8486	1457286
gene8487	1457286
gene8488	307491
gene8489	166010
gene8490	1457286
gene8491	1457286
gene8492	241478
gene8493	6333
gene8494	1206794
gene8495	1457286
gene8496	6656
gene8497	6231
gene8498	1206794
gene8499	6231
gene8500	6954
gene8501	1206794
gene8503	1457286
gene8532	119089
gene8533	6656
gene8534	1206794
gene8569	1206794
gene8571	1457286
gene8572	2018661
gene8573	1457286
gene8574	1457286
gene8576	1206794
gene8579	33415
gene8580	6329
gene8582	1206794
gene8583	6329
gene8584	6329
gene8585	119089
gene8586	33154
gene8587	1206794
gene8588	1457286
gene8589	1457286
gene8590	1206794
gene8591	33340
gene8592	6231
gene8594	214506
gene8595	1206794
gene8596	241478
gene8598	1457286
gene8565	33317
gene8564	33317
gene8563	6231
gene8562	1206794
gene8535	1206794
gene8536	33317
gene8537	6329
gene8538	1457286
gene8539	6231
gene8540	1457286
gene8541	1457286
gene8542	6231
gene8543	6231
gene8544	1457286
gene8546	1457286
gene8601	1206794
gene8547	6329
gene8550	1457286
gene8551	186625
gene8552	117571
gene8553	1206794
gene8554	1457286
gene8555	33340
gene8556	1206794
gene8558	1206794
gene8559	1206794
gene8560	1206794
gene8561	6231
gene8548	6231
gene11322	33213
gene8720	6231
gene8722	6236
gene8876	6329
gene8877	1457286
gene8878	6329
gene8879	1206794
gene8880	1457286
gene8881	1457286
gene8882	33317
gene8883	1457286
gene8884	1457286
gene8885	33317
gene8886	1457286
gene8887	1457286
gene8888	33317
gene8889	6231
gene8890	1457286
gene8891	1457286
gene8892	6329
gene8893	6231
gene8894	1206794
gene8895	241478
gene8896	1457286
gene8897	33317
gene8898	1206794
gene8875	6231
gene8899	1206794
gene8874	1206794
gene8872	1457286
gene8845	6231
gene8846	6269
gene8847	44578
gene8848	1606681
gene8849	1206794
gene8850	33317
gene8851	34695
gene8854	6231
gene8855	6231
gene8856	1206794
gene8857	1206794
gene8859	33317
gene8861	1457286
gene8862	6337
gene8863	1457286
gene8864	6329
gene8865	6329
gene8866	6333
gene8867	1457286
gene8868	241478
gene8869	1457286
gene8870	1457286
gene8871	6231
gene8873	1457286
gene8900	1206794
gene8901	33511
gene8902	1206794
gene8931	1457286
gene8932	143999
gene8933	1457286
gene8934	50429
gene8935	1457286
gene8936	42274
gene8937	41139
gene8938	467358
gene8940	33392
gene8943	33317
gene8944	1206794
gene8945	7400
gene8946	44578
gene8947	6329
gene8952	6231
gene8953	48498
gene8954	6231
gene8955	48498
gene8956	6231
gene8957	6231
gene8959	6231
gene8961	6231
gene8962	48498
gene8930	45264
gene8929	33340
gene8928	1457286
gene8927	74971
gene8903	1457286
gene8904	7375
gene8905	6231
gene8906	1457286
gene8907	1457286
gene8908	1457286
gene8909	9836
gene8910	1457286
gene8911	1457286
gene8912	1206794
gene8913	1457286
gene8844	1206794
gene8914	1457286
gene8916	2598192
gene8917	1457286
gene8918	1206794
gene8919	2598192
gene8920	1206794
gene8921	6333
gene8922	6333
gene8923	6231
gene8924	1206794
gene8925	32443
gene8926	33340
gene8915	74975
gene8721	1206794
gene8842	1206794
gene8840	231623
gene8757	231623
gene8758	2652724
gene8759	44578
gene8760	1457286
gene8761	2785011
gene8762	1206794
gene8763	6231
gene8764	1457286
gene8765	1206794
gene8766	133383
gene8768	6548
gene8769	6231
gene8770	1457286
gene8771	1206794
gene8772	6231
gene8773	1206794
gene8774	6231
gene8775	1457286
gene8776	231623
gene8777	231623
gene8778	74975
gene8779	33317
gene8780	1457286
gene8756	231623
gene8781	1206794
gene8755	6329
gene8753	1457286
gene8723	6237
gene8724	6237
